# orme-ocr-bench Experiment run log
# track:        cuda
# mode:         serial
# skip_existing: 0
# selection:    --engines trocr,trocr_large_printed,donut,nougat,florence2_base,florence2_large,surya,mmocr_abinet,mmocr_robustscanner,mmocr_satrn,kosmos25,dots_ocr
# started_utc:  20260627T163130Z
# host:         lnx-comw2-1.lunet.lboro.ac.uk
# os:           Linux 6.8.0-124-generic x86_64
# python:       Python 3.12.1
# git_commit:   df5400b main
# git_dirty:    yes
# HF_HOME:      /home/lunet/comw2/.cache/huggingface
# --- nvidia-smi ---
# name, memory.total [MiB], driver_version
# NVIDIA RTX A1000 Laptop GPU, 4096 MiB, 580.95.05
# ---------------------------------------------------------------
>>> benchmark_panel_ocr --engines trocr,trocr_large_printed,donut,nougat,florence2_base,florence2_large,surya,mmocr_abinet,mmocr_robustscanner,mmocr_satrn,kosmos25,dots_ocr --results-subdir cuda
Global env additions for subprocesses: HF_HOME=/home/lunet/comw2/.cache/huggingface
=== Launching trocr [engine 1/12] subprocess (python=.venv) ===
[trocr] loading...
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/478 [00:00<?, ?it/s]
Loading weights:  31%|███       | 148/478 [00:00<00:00, 1371.71it/s]
Loading weights:  60%|█████▉    | 286/478 [00:00<00:00, 1364.53it/s]
Loading weights:  88%|████████▊ | 423/478 [00:00<00:00, 1355.25it/s]
Loading weights: 100%|██████████| 478/478 [00:00<00:00, 1362.01it/s]
[transformers] [1mVisionEncoderDecoderModel LOAD REPORT[0m from: microsoft/trocr-base-printed
Key                         | Status  | 
----------------------------+---------+-
encoder.pooler.dense.weight | MISSING | 
encoder.pooler.dense.bias   | MISSING | 
Notes:
- MISSING:	those params were newly initialized because missing from the checkpoint. Consider training on your downstream task.
[trocr] loaded in 23758.9 ms (RSS 1656.7 MB, device=cuda)
[trocr] warming up...
[trocr] warmed up in 558.0 ms
[trocr] panel 1/2 skill: 12 pages, 288 cells
[trocr] skill p01/12 cell 01/24  total 1/624 (  0.2%,   4.8/s, eta 2.2m)  
[donut] skill p11/12 cell 15/24  total 255/624 ( 40.9%,   0.9/s, eta 6.6m)  
[donut] skill p11/12 cell 16/24  total 256/624 ( 41.0%,   0.9/s, eta 6.6m)  
[donut] skill p11/12 cell 17/24  total 257/624 ( 41.2%,   0.9/s, eta 6.5m)  
[donut] skill p11/12 cell 18/24  total 258/624 ( 41.3%,   0.9/s, eta 6.5m)  
[donut] skill p11/12 cell 19/24  total 259/624 ( 41.5%,   0.9/s, eta 6.5m)  
[donut] skill p11/12 cell 20/24  total 260/624 ( 41.7%,   0.9/s, eta 6.5m)  
[donut] skill p11/12 cell 21/24  total 261/624 ( 41.8%,   0.9/s, eta 6.5m)  
[donut] skill p11/12 cell 22/24  total 262/624 ( 42.0%,   0.9/s, eta 6.4m)  
[donut] skill p11/12 cell 23/24  total 263/624 ( 42.1%,   0.9/s, eta 6.4m)  
[donut] skill p11/12 cell 24/24  total 264/624 ( 42.3%,   0.9/s, eta 6.4m)  
[donut] skill p11/12 done in 25.2s (24 cells)                    

[donut] skill p12/12 cell 01/24  total 265/624 ( 42.5%,   0.9/s, eta 6.4m)  
[donut] skill p12/12 cell 02/24  total 266/624 ( 42.6%,   0.9/s, eta 6.4m)  
[donut] skill p12/12 cell 03/24  total 267/624 ( 42.8%,   0.9/s, eta 6.4m)  
[donut] skill p12/12 cell 04/24  total 268/624 ( 42.9%,   0.9/s, eta 6.3m)  
[donut] skill p12/12 cell 05/24  total 269/624 ( 43.1%,   0.9/s, eta 6.3m)  
[donut] skill p12/12 cell 06/24  total 270/624 ( 43.3%,   0.9/s, eta 6.3m)  
[donut] skill p12/12 cell 07/24  total 271/624 ( 43.4%,   0.9/s, eta 6.3m)  
[donut] skill p12/12 cell 08/24  total 272/624 ( 43.6%,   0.9/s, eta 6.3m)  
[donut] skill p12/12 cell 09/24  total 273/624 ( 43.8%,   0.9/s, eta 6.3m)  
[donut] skill p12/12 cell 10/24  total 274/624 ( 43.9%,   0.9/s, eta 6.2m)  
[donut] skill p12/12 cell 11/24  total 275/624 ( 44.1%,   0.9/s, eta 6.2m)  
[donut] skill p12/12 cell 12/24  total 276/624 ( 44.2%,   0.9/s, eta 6.2m)  
[donut] skill p12/12 cell 13/24  total 277/624 ( 44.4%,   0.9/s, eta 6.2m)  
[donut] skill p12/12 cell 14/24  total 278/624 ( 44.6%,   0.9/s, eta 6.2m)  
[donut] skill p12/12 cell 15/24  total 279/624 ( 44.7%,   0.9/s, eta 6.1m)  
[donut] skill p12/12 cell 16/24  total 280/624 ( 44.9%,   0.9/s, eta 6.1m)  
[donut] skill p12/12 cell 17/24  total 281/624 ( 45.0%,   0.9/s, eta 6.1m)  
[donut] skill p12/12 cell 18/24  total 282/624 ( 45.2%,   0.9/s, eta 6.1m)  
[donut] skill p12/12 cell 19/24  total 283/624 ( 45.4%,   0.9/s, eta 6.1m)  
[donut] skill p12/12 cell 20/24  total 284/624 ( 45.5%,   0.9/s, eta 6.1m)  
[donut] skill p12/12 cell 21/24  total 285/624 ( 45.7%,   0.9/s, eta 6.0m)  
[donut] skill p12/12 cell 22/24  total 286/624 ( 45.8%,   0.9/s, eta 6.0m)  
[donut] skill p12/12 cell 23/24  total 287/624 ( 46.0%,   0.9/s, eta 6.0m)  
[donut] skill p12/12 cell 24/24  total 288/624 ( 46.2%,   0.9/s, eta 6.0m)  
[donut] skill p12/12 done in 25.6s (24 cells)                    
[donut] panel 1/2 skill done: 307.7s (288 cells)
[donut] panel 2/2 profession: 14 pages, 336 cells

[donut] profession p01/14 cell 01/24  total 289/624 ( 46.3%,   0.9/s, eta 6.0m)  
[donut] profession p01/14 cell 02/24  total 290/624 ( 46.5%,   0.9/s, eta 5.9m)  
[donut] profession p01/14 cell 03/24  total 291/624 ( 46.6%,   0.9/s, eta 5.9m)  
[donut] profession p01/14 cell 04/24  total 292/624 ( 46.8%,   0.9/s, eta 5.9m)  
[donut] profession p01/14 cell 05/24  total 293/624 ( 47.0%,   0.9/s, eta 5.9m)  
[donut] profession p01/14 cell 06/24  total 294/624 ( 47.1%,   0.9/s, eta 5.9m)  
[donut] profession p01/14 cell 07/24  total 295/624 ( 47.3%,   0.9/s, eta 5.8m)  
[donut] profession p01/14 cell 08/24  total 296/624 ( 47.4%,   0.9/s, eta 5.8m)  
[donut] profession p01/14 cell 09/24  total 297/624 ( 47.6%,   0.9/s, eta 5.8m)  
[donut] profession p01/14 cell 10/24  total 298/624 ( 47.8%,   0.9/s, eta 5.8m)  
[donut] profession p01/14 cell 11/24  total 299/624 ( 47.9%,   0.9/s, eta 5.8m)  
[donut] profession p01/14 cell 12/24  total 300/624 ( 48.1%,   0.9/s, eta 5.7m)  
[donut] profession p01/14 cell 13/24  total 301/624 ( 48.2%,   0.9/s, eta 5.7m)  
[donut] profession p01/14 cell 14/24  total 302/624 ( 48.4%,   0.9/s, eta 5.7m)  
[donut] profession p01/14 cell 15/24  total 303/624 ( 48.6%,   0.9/s, eta 5.7m)  
[donut] profession p01/14 cell 16/24  total 304/624 ( 48.7%,   0.9/s, eta 5.7m)  
[donut] profession p01/14 cell 17/24  total 305/624 ( 48.9%,   0.9/s, eta 5.7m)  
[donut] profession p01/14 cell 18/24  total 306/624 ( 49.0%,   0.9/s, eta 5.6m)  
[donut] profession p01/14 cell 19/24  total 307/624 ( 49.2%,   0.9/s, eta 5.6m)  
[donut] profession p01/14 cell 20/24  total 308/624 ( 49.4%,   0.9/s, eta 5.6m)  
[donut] profession p01/14 cell 21/24  total 309/624 ( 49.5%,   0.9/s, eta 5.6m)  
[donut] profession p01/14 cell 22/24  total 310/624 ( 49.7%,   0.9/s, eta 5.6m)  
[donut] profession p01/14 cell 23/24  total 311/624 ( 49.8%,   0.9/s, eta 5.5m)  
[donut] profession p01/14 cell 24/24  total 312/624 ( 50.0%,   0.9/s, eta 5.5m)  
[donut] profession p01/14 done in 23.2s (24 cells)                    

[donut] profession p02/14 cell 01/24  total 313/624 ( 50.2%,   0.9/s, eta 5.5m)  
[donut] profession p02/14 cell 02/24  total 314/624 ( 50.3%,   0.9/s, eta 5.5m)  
[donut] profession p02/14 cell 03/24  total 315/624 ( 50.5%,   0.9/s, eta 5.5m)  
[donut] profession p02/14 cell 04/24  total 316/624 ( 50.6%,   0.9/s, eta 5.4m)  
[donut] profession p02/14 cell 05/24  total 317/624 ( 50.8%,   0.9/s, eta 5.4m)  
[donut] profession p02/14 cell 06/24  total 318/624 ( 51.0%,   0.9/s, eta 5.4m)  
[donut] profession p02/14 cell 07/24  total 319/624 ( 51.1%,   0.9/s, eta 5.4m)  
[donut] profession p02/14 cell 08/24  total 320/624 ( 51.3%,   0.9/s, eta 5.4m)  
[donut] profession p02/14 cell 09/24  total 321/624 ( 51.4%,   0.9/s, eta 5.3m)  
[donut] profession p02/14 cell 10/24  total 322/624 ( 51.6%,   0.9/s, eta 5.3m)  
[donut] profession p02/14 cell 11/24  total 323/624 ( 51.8%,   0.9/s, eta 5.3m)  
[donut] profession p02/14 cell 12/24  total 324/624 ( 51.9%,   0.9/s, eta 5.3m)  
[donut] profession p02/14 cell 13/24  total 325/624 ( 52.1%,   0.9/s, eta 5.3m)  
[donut] profession p02/14 cell 14/24  total 326/624 ( 52.2%,   0.9/s, eta 5.2m)  
[donut] profession p02/14 cell 15/24  total 327/624 ( 52.4%,   0.9/s, eta 5.2m)  
[donut] profession p02/14 cell 16/24  total 328/624 ( 52.6%,   0.9/s, eta 5.2m)  
[donut] profession p02/14 cell 17/24  total 329/624 ( 52.7%,   0.9/s, eta 5.2m)  
[donut] profession p02/14 cell 18/24  total 330/624 ( 52.9%,   0.9/s, eta 5.2m)  
[donut] profession p02/14 cell 19/24  total 331/624 ( 53.0%,   0.9/s, eta 5.2m)  
[donut] profession p02/14 cell 20/24  total 332/624 ( 53.2%,   0.9/s, eta 5.1m)  
[donut] profession p02/14 cell 21/24  total 333/624 ( 53.4%,   0.9/s, eta 5.1m)  
[donut] profession p02/14 cell 22/24  total 334/624 ( 53.5%,   0.9/s, eta 5.1m)  
[donut] profession p02/14 cell 23/24  total 335/624 ( 53.7%,   0.9/s, eta 5.1m)  
[donut] profession p02/14 cell 24/24  total 336/624 ( 53.8%,   0.9/s, eta 5.1m)  
[donut] profession p02/14 done in 23.0s (24 cells)                    

[donut] profession p03/14 cell 01/24  total 337/624 ( 54.0%,   0.9/s, eta 5.0m)  
[donut] profession p03/14 cell 02/24  total 338/624 ( 54.2%,   0.9/s, eta 5.0m)  
[donut] profession p03/14 cell 03/24  total 339/624 ( 54.3%,   1.0/s, eta 5.0m)  
[donut] profession p03/14 cell 04/24  total 340/624 ( 54.5%,   1.0/s, eta 5.0m)  
[donut] profession p03/14 cell 05/24  total 341/624 ( 54.6%,   1.0/s, eta 5.0m)  
[donut] profession p03/14 cell 06/24  total 342/624 ( 54.8%,   1.0/s, eta 4.9m)  
[donut] profession p03/14 cell 07/24  total 343/624 ( 55.0%,   1.0/s, eta 4.9m)  
[donut] profession p03/14 cell 08/24  total 344/624 ( 55.1%,   1.0/s, eta 4.9m)  
[donut] profession p03/14 cell 09/24  total 345/624 ( 55.3%,   1.0/s, eta 4.9m)  
[donut] profession p03/14 cell 10/24  total 346/624 ( 55.4%,   1.0/s, eta 4.9m)  
[donut] profession p03/14 cell 11/24  total 347/624 ( 55.6%,   1.0/s, eta 4.9m)  
[donut] profession p03/14 cell 12/24  total 348/624 ( 55.8%,   1.0/s, eta 4.8m)  
[donut] profession p03/14 cell 13/24  total 349/624 ( 55.9%,   1.0/s, eta 4.8m)  
[donut] profession p03/14 cell 14/24  total 350/624 ( 56.1%,   1.0/s, eta 4.8m)  
[donut] profession p03/14 cell 15/24  total 351/624 ( 56.2%,   1.0/s, eta 4.8m)  
[donut] profession p03/14 cell 16/24  total 352/624 ( 56.4%,   1.0/s, eta 4.8m)  
[donut] profession p03/14 cell 17/24  total 353/624 ( 56.6%,   1.0/s, eta 4.7m)  
[donut] profession p03/14 cell 18/24  total 354/624 ( 56.7%,   1.0/s, eta 4.7m)  
[donut] profession p03/14 cell 19/24  total 355/624 ( 56.9%,   1.0/s, eta 4.7m)  
[donut] profession p03/14 cell 20/24  total 356/624 ( 57.1%,   1.0/s, eta 4.7m)  
[donut] profession p03/14 cell 21/24  total 357/624 ( 57.2%,   1.0/s, eta 4.7m)  
[donut] profession p03/14 cell 22/24  total 358/624 ( 57.4%,   1.0/s, eta 4.6m)  
[donut] profession p03/14 cell 23/24  total 359/624 ( 57.5%,   1.0/s, eta 4.6m)  
[donut] profession p03/14 cell 24/24  total 360/624 ( 57.7%,   1.0/s, eta 4.6m)  
[donut] profession p03/14 done in 23.2s (24 cells)                    

[donut] profession p04/14 cell 01/24  total 361/624 ( 57.9%,   1.0/s, eta 4.6m)  
[donut] profession p04/14 cell 02/24  total 362/624 ( 58.0%,   1.0/s, eta 4.6m)  
[donut] profession p04/14 cell 03/24  total 363/624 ( 58.2%,   1.0/s, eta 4.6m)  
[donut] profession p04/14 cell 04/24  total 364/624 ( 58.3%,   1.0/s, eta 4.5m)  
[donut] profession p04/14 cell 05/24  total 365/624 ( 58.5%,   1.0/s, eta 4.5m)  
[donut] profession p04/14 cell 06/24  total 366/624 ( 58.7%,   1.0/s, eta 4.5m)  
[donut] profession p04/14 cell 07/24  total 367/624 ( 58.8%,   1.0/s, eta 4.5m)  
[donut] profession p04/14 cell 08/24  total 368/624 ( 59.0%,   1.0/s, eta 4.5m)  
[donut] profession p04/14 cell 09/24  total 369/624 ( 59.1%,   1.0/s, eta 4.4m)  
[donut] profession p04/14 cell 10/24  total 370/624 ( 59.3%,   1.0/s, eta 4.4m)  
[donut] profession p04/14 cell 11/24  total 371/624 ( 59.5%,   1.0/s, eta 4.4m)  
[donut] profession p04/14 cell 12/24  total 372/624 ( 59.6%,   1.0/s, eta 4.4m)  
[donut] profession p04/14 cell 13/24  total 373/624 ( 59.8%,   1.0/s, eta 4.4m)  
[donut] profession p04/14 cell 14/24  total 374/624 ( 59.9%,   1.0/s, eta 4.4m)  
[donut] profession p04/14 cell 15/24  total 375/624 ( 60.1%,   1.0/s, eta 4.3m)  
[donut] profession p04/14 cell 16/24  total 376/624 ( 60.3%,   1.0/s, eta 4.3m)  
[donut] profession p04/14 cell 17/24  total 377/624 ( 60.4%,   1.0/s, eta 4.3m)  
[donut] profession p04/14 cell 18/24  total 378/624 ( 60.6%,   1.0/s, eta 4.3m)  
[donut] profession p04/14 cell 19/24  total 379/624 ( 60.7%,   1.0/s, eta 4.3m)  
[donut] profession p04/14 cell 20/24  total 380/624 ( 60.9%,   1.0/s, eta 4.2m)  
[donut] profession p04/14 cell 21/24  total 381/624 ( 61.1%,   1.0/s, eta 4.2m)  
[donut] profession p04/14 cell 22/24  total 382/624 ( 61.2%,   1.0/s, eta 4.2m)  
[donut] profession p04/14 cell 23/24  total 383/624 ( 61.4%,   1.0/s, eta 4.2m)  
[donut] profession p04/14 cell 24/24  total 384/624 ( 61.5%,   1.0/s, eta 4.2m)  
[donut] profession p04/14 done in 23.2s (24 cells)                    

[donut] profession p05/14 cell 01/24  total 385/624 ( 61.7%,   1.0/s, eta 4.2m)  
[donut] profession p05/14 cell 02/24  total 386/624 ( 61.9%,   1.0/s, eta 4.1m)  
[donut] profession p05/14 cell 03/24  total 387/624 ( 62.0%,   1.0/s, eta 4.1m)  
[donut] profession p05/14 cell 04/24  total 388/624 ( 62.2%,   1.0/s, eta 4.1m)  
[donut] profession p05/14 cell 05/24  total 389/624 ( 62.3%,   1.0/s, eta 4.1m)  
[donut] profession p05/14 cell 06/24  total 390/624 ( 62.5%,   1.0/s, eta 4.1m)  
[donut] profession p05/14 cell 07/24  total 391/624 ( 62.7%,   1.0/s, eta 4.0m)  
[donut] profession p05/14 cell 08/24  total 392/624 ( 62.8%,   1.0/s, eta 4.0m)  
[donut] profession p05/14 cell 09/24  total 393/624 ( 63.0%,   1.0/s, eta 4.0m)  
[donut] profession p05/14 cell 10/24  total 394/624 ( 63.1%,   1.0/s, eta 4.0m)  
[donut] profession p05/14 cell 11/24  total 395/624 ( 63.3%,   1.0/s, eta 4.0m)  
[donut] profession p05/14 cell 12/24  total 396/624 ( 63.5%,   1.0/s, eta 4.0m)  
[donut] profession p05/14 cell 13/24  total 397/624 ( 63.6%,   1.0/s, eta 3.9m)  
[donut] profession p05/14 cell 14/24  total 398/624 ( 63.8%,   1.0/s, eta 3.9m)  
[donut] profession p05/14 cell 15/24  total 399/624 ( 63.9%,   1.0/s, eta 3.9m)  
[donut] profession p05/14 cell 16/24  total 400/624 ( 64.1%,   1.0/s, eta 3.9m)  
[donut] profession p05/14 cell 17/24  total 401/624 ( 64.3%,   1.0/s, eta 3.9m)  
[donut] profession p05/14 cell 18/24  total 402/624 ( 64.4%,   1.0/s, eta 3.8m)  
[donut] profession p05/14 cell 19/24  total 403/624 ( 64.6%,   1.0/s, eta 3.8m)  
[donut] profession p05/14 cell 20/24  total 404/624 ( 64.7%,   1.0/s, eta 3.8m)  
[donut] profession p05/14 cell 21/24  total 405/624 ( 64.9%,   1.0/s, eta 3.8m)  
[donut] profession p05/14 cell 22/24  total 406/624 ( 65.1%,   1.0/s, eta 3.8m)  
[donut] profession p05/14 cell 23/24  total 407/624 ( 65.2%,   1.0/s, eta 3.8m)  
[donut] profession p05/14 cell 24/24  total 408/624 ( 65.4%,   1.0/s, eta 3.7m)  
[donut] profession p05/14 done in 23.2s (24 cells)                    

[donut] profession p06/14 cell 01/24  total 409/624 ( 65.5%,   1.0/s, eta 3.7m)  
[donut] profession p06/14 cell 02/24  total 410/624 ( 65.7%,   1.0/s, eta 3.7m)  
[donut] profession p06/14 cell 03/24  total 411/624 ( 65.9%,   1.0/s, eta 3.7m)  
[donut] profession p06/14 cell 04/24  total 412/624 ( 66.0%,   1.0/s, eta 3.7m)  
[donut] profession p06/14 cell 05/24  total 413/624 ( 66.2%,   1.0/s, eta 3.6m)  
[donut] profession p06/14 cell 06/24  total 414/624 ( 66.3%,   1.0/s, eta 3.6m)  
[donut] profession p06/14 cell 07/24  total 415/624 ( 66.5%,   1.0/s, eta 3.6m)  
[donut] profession p06/14 cell 08/24  total 416/624 ( 66.7%,   1.0/s, eta 3.6m)  
[donut] profession p06/14 cell 09/24  total 417/624 ( 66.8%,   1.0/s, eta 3.6m)  
[donut] profession p06/14 cell 10/24  total 418/624 ( 67.0%,   1.0/s, eta 3.6m)  
[donut] profession p06/14 cell 11/24  total 419/624 ( 67.1%,   1.0/s, eta 3.5m)  
[donut] profession p06/14 cell 12/24  total 420/624 ( 67.3%,   1.0/s, eta 3.5m)  
[donut] profession p06/14 cell 13/24  total 421/624 ( 67.5%,   1.0/s, eta 3.5m)  
[donut] profession p06/14 cell 14/24  total 422/624 ( 67.6%,   1.0/s, eta 3.5m)  
[donut] profession p06/14 cell 15/24  total 423/624 ( 67.8%,   1.0/s, eta 3.5m)  
[donut] profession p06/14 cell 16/24  total 424/624 ( 67.9%,   1.0/s, eta 3.5m)  
[donut] profession p06/14 cell 17/24  total 425/624 ( 68.1%,   1.0/s, eta 3.4m)  
[donut] profession p06/14 cell 18/24  total 426/624 ( 68.3%,   1.0/s, eta 3.4m)  
[donut] profession p06/14 cell 19/24  total 427/624 ( 68.4%,   1.0/s, eta 3.4m)  
[donut] profession p06/14 cell 20/24  total 428/624 ( 68.6%,   1.0/s, eta 3.4m)  
[donut] profession p06/14 cell 21/24  total 429/624 ( 68.8%,   1.0/s, eta 3.4m)  
[donut] profession p06/14 cell 22/24  total 430/624 ( 68.9%,   1.0/s, eta 3.3m)  
[donut] profession p06/14 cell 23/24  total 431/624 ( 69.1%,   1.0/s, eta 3.3m)  
[donut] profession p06/14 cell 24/24  total 432/624 ( 69.2%,   1.0/s, eta 3.3m)  
[donut] profession p06/14 done in 23.2s (24 cells)                    

[donut] profession p07/14 cell 01/24  total 433/624 ( 69.4%,   1.0/s, eta 3.3m)  
[donut] profession p07/14 cell 02/24  total 434/624 ( 69.6%,   1.0/s, eta 3.3m)  
[donut] profession p07/14 cell 03/24  total 435/624 ( 69.7%,   1.0/s, eta 3.3m)  
[donut] profession p07/14 cell 04/24  total 436/624 ( 69.9%,   1.0/s, eta 3.2m)  
[donut] profession p07/14 cell 05/24  total 437/624 ( 70.0%,   1.0/s, eta 3.2m)  
[donut] profession p07/14 cell 06/24  total 438/624 ( 70.2%,   1.0/s, eta 3.2m)  
[donut] profession p07/14 cell 07/24  total 439/624 ( 70.4%,   1.0/s, eta 3.2m)  
[donut] profession p07/14 cell 08/24  total 440/624 ( 70.5%,   1.0/s, eta 3.2m)  
[donut] profession p07/14 cell 09/24  total 441/624 ( 70.7%,   1.0/s, eta 3.1m)  
[donut] profession p07/14 cell 10/24  total 442/624 ( 70.8%,   1.0/s, eta 3.1m)  
[donut] profession p07/14 cell 11/24  total 443/624 ( 71.0%,   1.0/s, eta 3.1m)  
[donut] profession p07/14 cell 12/24  total 444/624 ( 71.2%,   1.0/s, eta 3.1m)  
[donut] profession p07/14 cell 13/24  total 445/624 ( 71.3%,   1.0/s, eta 3.1m)  
[donut] profession p07/14 cell 14/24  total 446/624 ( 71.5%,   1.0/s, eta 3.1m)  
[donut] profession p07/14 cell 15/24  total 447/624 ( 71.6%,   1.0/s, eta 3.0m)  
[donut] profession p07/14 cell 16/24  total 448/624 ( 71.8%,   1.0/s, eta 3.0m)  
[donut] profession p07/14 cell 17/24  total 449/624 ( 72.0%,   1.0/s, eta 3.0m)  
[donut] profession p07/14 cell 18/24  total 450/624 ( 72.1%,   1.0/s, eta 3.0m)  
[donut] profession p07/14 cell 19/24  total 451/624 ( 72.3%,   1.0/s, eta 3.0m)  
[donut] profession p07/14 cell 20/24  total 452/624 ( 72.4%,   1.0/s, eta 3.0m)  
[donut] profession p07/14 cell 21/24  total 453/624 ( 72.6%,   1.0/s, eta 2.9m)  
[donut] profession p07/14 cell 22/24  total 454/624 ( 72.8%,   1.0/s, eta 2.9m)  
[donut] profession p07/14 cell 23/24  total 455/624 ( 72.9%,   1.0/s, eta 2.9m)  
[donut] profession p07/14 cell 24/24  total 456/624 ( 73.1%,   1.0/s, eta 2.9m)  
[donut] profession p07/14 done in 22.8s (24 cells)                    

[donut] profession p08/14 cell 01/24  total 457/624 ( 73.2%,   1.0/s, eta 2.9m)  
[donut] profession p08/14 cell 02/24  total 458/624 ( 73.4%,   1.0/s, eta 2.8m)  
[donut] profession p08/14 cell 03/24  total 459/624 ( 73.6%,   1.0/s, eta 2.8m)  
[donut] profession p08/14 cell 04/24  total 460/624 ( 73.7%,   1.0/s, eta 2.8m)  
[donut] profession p08/14 cell 05/24  total 461/624 ( 73.9%,   1.0/s, eta 2.8m)  
[donut] profession p08/14 cell 06/24  total 462/624 ( 74.0%,   1.0/s, eta 2.8m)  
[donut] profession p08/14 cell 07/24  total 463/624 ( 74.2%,   1.0/s, eta 2.8m)  
[donut] profession p08/14 cell 08/24  total 464/624 ( 74.4%,   1.0/s, eta 2.7m)  
[donut] profession p08/14 cell 09/24  total 465/624 ( 74.5%,   1.0/s, eta 2.7m)  
[donut] profession p08/14 cell 10/24  total 466/624 ( 74.7%,   1.0/s, eta 2.7m)  
[donut] profession p08/14 cell 11/24  total 467/624 ( 74.8%,   1.0/s, eta 2.7m)  
[donut] profession p08/14 cell 12/24  total 468/624 ( 75.0%,   1.0/s, eta 2.7m)  
[donut] profession p08/14 cell 13/24  total 469/624 ( 75.2%,   1.0/s, eta 2.7m)  
[donut] profession p08/14 cell 14/24  total 470/624 ( 75.3%,   1.0/s, eta 2.6m)  
[donut] profession p08/14 cell 15/24  total 471/624 ( 75.5%,   1.0/s, eta 2.6m)  
[donut] profession p08/14 cell 16/24  total 472/624 ( 75.6%,   1.0/s, eta 2.6m)  
[donut] profession p08/14 cell 17/24  total 473/624 ( 75.8%,   1.0/s, eta 2.6m)  
[donut] profession p08/14 cell 18/24  total 474/624 ( 76.0%,   1.0/s, eta 2.6m)  
[donut] profession p08/14 cell 19/24  total 475/624 ( 76.1%,   1.0/s, eta 2.6m)  
[donut] profession p08/14 cell 20/24  total 476/624 ( 76.3%,   1.0/s, eta 2.5m)  
[donut] profession p08/14 cell 21/24  total 477/624 ( 76.4%,   1.0/s, eta 2.5m)  
[donut] profession p08/14 cell 22/24  total 478/624 ( 76.6%,   1.0/s, eta 2.5m)  
[donut] profession p08/14 cell 23/24  total 479/624 ( 76.8%,   1.0/s, eta 2.5m)  
[donut] profession p08/14 cell 24/24  total 480/624 ( 76.9%,   1.0/s, eta 2.5m)  
[donut] profession p08/14 done in 23.1s (24 cells)                    

[donut] profession p09/14 cell 01/24  total 481/624 ( 77.1%,   1.0/s, eta 2.4m)  
[donut] profession p09/14 cell 02/24  total 482/624 ( 77.2%,   1.0/s, eta 2.4m)  
[donut] profession p09/14 cell 03/24  total 483/624 ( 77.4%,   1.0/s, eta 2.4m)  
[donut] profession p09/14 cell 04/24  total 484/624 ( 77.6%,   1.0/s, eta 2.4m)  
[donut] profession p09/14 cell 05/24  total 485/624 ( 77.7%,   1.0/s, eta 2.4m)  
[donut] profession p09/14 cell 06/24  total 486/624 ( 77.9%,   1.0/s, eta 2.4m)  
[donut] profession p09/14 cell 07/24  total 487/624 ( 78.0%,   1.0/s, eta 2.3m)  
[donut] profession p09/14 cell 08/24  total 488/624 ( 78.2%,   1.0/s, eta 2.3m)  
[donut] profession p09/14 cell 09/24  total 489/624 ( 78.4%,   1.0/s, eta 2.3m)  
[donut] profession p09/14 cell 10/24  total 490/624 ( 78.5%,   1.0/s, eta 2.3m)  
[donut] profession p09/14 cell 11/24  total 491/624 ( 78.7%,   1.0/s, eta 2.3m)  
[donut] profession p09/14 cell 12/24  total 492/624 ( 78.8%,   1.0/s, eta 2.3m)  
[donut] profession p09/14 cell 13/24  total 493/624 ( 79.0%,   1.0/s, eta 2.2m)  
[donut] profession p09/14 cell 14/24  total 494/624 ( 79.2%,   1.0/s, eta 2.2m)  
[donut] profession p09/14 cell 15/24  total 495/624 ( 79.3%,   1.0/s, eta 2.2m)  
[donut] profession p09/14 cell 16/24  total 496/624 ( 79.5%,   1.0/s, eta 2.2m)  
[donut] profession p09/14 cell 17/24  total 497/624 ( 79.6%,   1.0/s, eta 2.2m)  
[donut] profession p09/14 cell 18/24  total 498/624 ( 79.8%,   1.0/s, eta 2.2m)  
[donut] profession p09/14 cell 19/24  total 499/624 ( 80.0%,   1.0/s, eta 2.1m)  
[donut] profession p09/14 cell 20/24  total 500/624 ( 80.1%,   1.0/s, eta 2.1m)  
[donut] profession p09/14 cell 21/24  total 501/624 ( 80.3%,   1.0/s, eta 2.1m)  
[donut] profession p09/14 cell 22/24  total 502/624 ( 80.4%,   1.0/s, eta 2.1m)  
[donut] profession p09/14 cell 23/24  total 503/624 ( 80.6%,   1.0/s, eta 2.1m)  
[donut] profession p09/14 cell 24/24  total 504/624 ( 80.8%,   1.0/s, eta 2.0m)  
[donut] profession p09/14 done in 23.2s (24 cells)                    

[donut] profession p10/14 cell 01/24  total 505/624 ( 80.9%,   1.0/s, eta 2.0m)  
[donut] profession p10/14 cell 02/24  total 506/624 ( 81.1%,   1.0/s, eta 2.0m)  
[donut] profession p10/14 cell 03/24  total 507/624 ( 81.2%,   1.0/s, eta 2.0m)  
[donut] profession p10/14 cell 04/24  total 508/624 ( 81.4%,   1.0/s, eta 2.0m)  
[donut] profession p10/14 cell 05/24  total 509/624 ( 81.6%,   1.0/s, eta 2.0m)  
[donut] profession p10/14 cell 06/24  total 510/624 ( 81.7%,   1.0/s, eta 1.9m)  
